mode,load,0_densenet161-32,1_efficientnet_b5-4,2_vgg16-2
mps-uncap,0.8,47.444353103637695,34.68177795410156,10.604357719421388
mps-uncap,0.9,47.86694049835205,35.58936834335327,10.835766792297363
mps-uncap,1.0,49.32948112487793,33.63980293273926,11.145687103271486
mps-uncap,0.5,44.943933486938484,29.989700317382812,9.386825561523436
mps-uncap,0.6,45.539121627807596,32.71986484527588,9.566068649291992
mps-uncap,0.7,46.60604000091553,33.983898162841804,9.994580745697021
mps-uncap,0.1,34.78784561157227,29.13166999816895,7.440149784088102
mps-uncap,0.2,37.67961502075195,29.162616729736328,8.709883689880376
mps-uncap,0.3,39.24975395202637,29.440922737121554,8.887166976928716
mps-uncap,0.4,42.23113775253296,29.020652770996094,9.208350181579592
