mode,load,0_densenet161-32,1_efficientnet_b5-4,2_vgg16-2
mps-uncap,0.8,46.18997573852539,32.49468803405762,5.803346633911133
mps-uncap,0.9,47.025179862976074,33.31036567687989,6.2732696533203125
mps-uncap,1.0,48.68459701538086,32.00979232788086,7.435321807861328
mps-uncap,0.5,41.23802185058594,25.94897747039795,5.054950714111328
mps-uncap,0.6,42.235469818115234,28.25543880462647,5.329132080078125
mps-uncap,0.7,43.926429748535156,29.979228973388672,5.517411231994629
mps-uncap,0.1,32.84049034118652,23.52042198181152,2.495408058166504
mps-uncap,0.2,35.07719039916992,24.308013916015625,3.608226776123047
mps-uncap,0.3,36.547183990478516,25.143289566040043,4.474163055419923
mps-uncap,0.4,38.4474515914917,25.281810760498047,4.8389434814453125
