mode,load,0_densenet161-4,1_mobilenet_v3_small-32,2_resnet152-16
mps-uncap,0.8,18.349647521972656,4.4078826904296875,19.389629364013672
mps-uncap,0.9,22.507190704345703,5.186557769775391,20.88165283203125
mps-uncap,1.0,23.938298225402832,5.494594573974609,21.527767181396484
mps-uncap,0.5,16.414761543273926,5.433559417724609,16.733288764953613
mps-uncap,0.6,14.878988265991211,4.361629486083984,17.48967170715332
mps-uncap,0.7,16.216039657592773,4.163980484008789,18.26465129852295
mps-uncap,0.1,22.071003913879395,6.126999855041504,17.69089698791504
mps-uncap,0.2,17.789840698242188,5.854606628417969,17.48037338256836
mps-uncap,0.3,17.32015609741211,5.875349044799805,16.66712760925293
mps-uncap,0.4,16.815543174743652,5.766153335571289,16.234159469604492
