mode,load,0_densenet161-4,1_mobilenet_v3_small-32,2_resnet152-16
mps-uncap,0.8,61.223769187927246,18.526220321655273,74.93281364440918
mps-uncap,0.9,119.05083656311038,64.11805152893068,138.55984210968018
mps-uncap,1.0,270.36411762237543,1005.5814266204834,291.4748191833496
mps-uncap,0.5,29.081916809082035,11.249399185180664,35.35342216491699
mps-uncap,0.6,32.49354362487794,12.30888366699219,41.47052764892578
mps-uncap,0.7,43.985652923584,13.23843002319336,53.95205020904542
mps-uncap,0.1,24.300599098205566,6.978273391723633,18.84307861328125
mps-uncap,0.2,25.539636611938473,9.197473526000977,21.700263023376465
mps-uncap,0.3,27.634620666503917,10.887575149536133,26.513147354125984
mps-uncap,0.4,30.122947692871094,11.57236099243164,29.196238517761234
