mode,load,0_densenet161-4,1_mobilenet_v3_small-32,2_resnet152-16
mps-uncap,0.8,23.160934448242188,6.582498550415039,29.657363891601562
mps-uncap,0.9,38.61570358276367,14.512062072753906,48.28441143035889
mps-uncap,1.0,115.32890796661377,545.7794666290283,112.84506320953369
mps-uncap,0.5,17.550349235534668,5.95402717590332,18.575668334960938
mps-uncap,0.6,17.855167388916016,5.867242813110352,19.915342330932617
mps-uncap,0.7,20.153522491455078,5.717635154724121,22.80402183532715
mps-uncap,0.1,22.902607917785645,6.281375885009766,17.80378818511963
mps-uncap,0.2,20.379304885864258,6.083965301513672,17.624855041503906
mps-uncap,0.3,18.203258514404297,6.176471710205078,17.854928970336914
mps-uncap,0.4,17.714738845825195,6.155967712402344,17.44365692138672
