mode,load,0_densenet161-4,1_mobilenet_v3_small-32,2_resnet152-16
mps-uncap,0.8,134.18428421020502,33.53242874145512,114.42689895629891
mps-uncap,0.9,232.91503906249994,104.24228668212913,210.10210514068604
mps-uncap,1.0,424.1327977180473,1206.6551113128655,390.32093286514305
mps-uncap,0.5,28.50266695022578,13.819837570190401,42.89556026458739
mps-uncap,0.6,39.22533035278324,17.165369987487793,65.66214561462402
mps-uncap,0.7,66.02966308593751,20.38624286651608,92.79390811920165
mps-uncap,0.1,22.236149311065674,5.710864067077637,15.397136211395264
mps-uncap,0.2,21.556377410888672,8.981180191040039,17.501544952392575
mps-uncap,0.3,26.802010536193876,12.067089080810565,25.002427101135257
mps-uncap,0.4,26.863317489623995,14.375829696655272,31.239719390869137
