mode,load,0_efficientnet_b6-16,1_mobilenet_v3_large-8,2_squeezenet1_0-16
mps-uncap,1.0,42.30332374572754,14.062690734863283,8.167743682861328
mig,1.0,43.72818470001221,5.125522613525391,11.219787597656254
