mode,load,0_efficientnet_b6-16,1_mobilenet_v3_large-8,2_squeezenet1_0-16
mps-uncap,1.0,43.27536582946777,15.196208953857424,9.113428592681883
mig,1.0,45.455002784729,5.953488349914552,12.999992370605465
