mode,load,0_efficientnet_b6-16,1_mobilenet_v3_large-8,2_squeezenet1_0-16
mps-uncap,1.0,43.27512741088867,15.195970535278322,9.113388061523436
mig,1.0,45.454578399658196,5.9533190727233904,12.999753952026364
