mode,load,0_vgg19-32,1_vgg19-32
mig,0.1,67.84194707870485,87.61373758316039
mig,0.2,88.3510160446168,108.71092319488525
mig,0.3,112.10426330566435,113.87726068496698
mig,0.4,128.04380893707255,123.13204050064081
mig,0.5,144.4457578659058,159.9174880981445
mig,0.6,159.19113159179688,280.376088619232
mig,0.7,222.12861537933307,301.333782672882
mig,0.8,331.72214269638056,465.17554521560703
mig,0.9,527.263343334198,522.5261378288261
mig,1.0,1244.3587207794192,1575.5324673652676
