mode,load,0_efficientnet_b7-4,1_mobilenet_v3_large-16,2_vgg16-16
mps-uncap,0.8,72.3611831665039,19.072341918945312,13.202190399169922
mps-uncap,0.9,75.51240921020508,20.367479324340824,13.451814651489258
mps-uncap,1.0,76.31897926330566,20.60568332672119,13.476967811584473
mps-uncap,0.5,47.19667434692383,15.48469066619873,12.826061248779297
mps-uncap,0.6,60.01467704772949,16.783571243286136,12.984418869018555
mps-uncap,0.7,67.71411895751953,18.036603927612305,13.200235366821289
mps-uncap,0.1,49.3497371673584,13.454437255859375,16.352176666259766
mps-uncap,0.2,43.42169761657714,14.912819862365723,13.024759292602539
mps-uncap,0.3,37.485361099243164,14.892578125,12.799978256225586
mps-uncap,0.4,46.00863456726074,14.046907424926758,12.808871269226074
