mode,load,0_efficientnet_b7-4,1_mobilenet_v3_large-16,2_vgg16-16
mps-uncap,0.8,166.4067268371582,55.52659034729003,106.17136955261235
mps-uncap,0.9,400.2860546112061,274.8539924621584,473.87933731079113
mps-uncap,1.0,983.081579208374,1975.656867027283,6131.512403488159
mps-uncap,0.5,54.049301147460945,19.41049098968506,27.492880821228027
mps-uncap,0.6,71.57196998596197,25.19536018371582,41.034889221191406
mps-uncap,0.7,116.8671131134033,37.53781318664551,55.15627861022951
mps-uncap,0.1,49.73015785217285,15.303611755371094,16.882896423339844
mps-uncap,0.2,45.1357364654541,16.720747947692875,17.982053756713867
mps-uncap,0.3,40.65442085266113,17.672300338745117,20.72930335998535
mps-uncap,0.4,56.030893325805664,17.04864501953125,24.657201766967773
