mode,load,0_efficientnet_b7-4,1_mobilenet_v3_large-16,2_vgg16-16
mps-uncap,0.8,77.11570978164673,21.83765411376952,15.032377243041994
mps-uncap,0.9,77.70599842071533,22.040567398071282,14.454526901245115
mps-uncap,1.0,78.71952056884766,22.162685394287113,14.026427268981935
mps-uncap,0.5,66.28164291381836,19.732570648193352,14.702575206756594
mps-uncap,0.6,69.65989112854002,20.962195396423347,14.920749664306639
mps-uncap,0.7,75.00294208526611,21.494626998901367,15.245065689086914
mps-uncap,0.1,58.405447006225565,19.560575485229492,17.755746841430664
mps-uncap,0.2,52.45594739913941,17.270488739013672,15.256719589233397
mps-uncap,0.3,47.44255542755127,17.880344390869144,15.526056289672852
mps-uncap,0.4,65.27045249938966,16.403527259826653,14.821755886077876
