mode,load,0_efficientnet_b7-4,1_mobilenet_v3_large-16,2_vgg16-16
mps-uncap,0.8,81.00557327270508,26.49545669555664,21.22950553894043
mps-uncap,0.9,81.74538612365723,28.169631958007812,26.773452758789062
mps-uncap,1.0,81.89105987548828,27.84872055053711,22.26734161376953
mps-uncap,0.5,71.34652137756348,24.02782440185547,17.383813858032227
mps-uncap,0.6,72.87406921386719,25.89702606201172,18.069744110107422
mps-uncap,0.7,78.16290855407715,25.611400604248047,17.6851749420166
mps-uncap,0.1,63.01236152648926,21.364688873291016,18.18537712097168
mps-uncap,0.2,53.360700607299805,19.889354705810547,16.124248504638672
mps-uncap,0.3,52.14834213256836,21.5301513671875,18.888235092163086
mps-uncap,0.4,77.12626457214355,20.987987518310547,18.418550491333008
