mode,load,0_efficientnet_b7-4,1_mobilenet_v3_large-16,2_vgg16-16
mps-uncap,0.8,21.08168601989746,4.883527755737305,10.028362274169922
mps-uncap,0.9,21.887779235839844,4.901647567749023,10.116338729858398
mps-uncap,1.0,22.856473922729492,4.987001419067383,10.73455810546875
mps-uncap,0.5,21.0263729095459,4.833459854125977,9.928226470947266
mps-uncap,0.6,21.117687225341797,4.901647567749023,10.001897811889648
mps-uncap,0.7,21.353960037231445,4.846811294555664,9.987115859985352
mps-uncap,0.1,22.009611129760742,5.6133270263671875,10.079622268676758
mps-uncap,0.2,22.06897735595703,5.408763885498047,10.02812385559082
mps-uncap,0.3,20.969867706298828,4.906177520751953,10.019540786743164
mps-uncap,0.4,21.012306213378906,4.905223846435547,9.971857070922852
