mode,load,0_efficientnet_b7-4,1_mobilenet_v3_large-16,2_vgg16-16
mps-uncap,0.8,20.76578140258789,4.853248596191406,10.016679763793945
mps-uncap,0.9,21.181821823120117,4.835605621337891,10.099172592163086
mps-uncap,1.0,22.83501625061035,4.88734245300293,10.394811630249023
mps-uncap,0.5,20.878314971923828,4.799127578735352,9.91368293762207
mps-uncap,0.6,21.01874351501465,4.857063293457031,9.990215301513672
mps-uncap,0.7,21.09360694885254,4.813671112060547,9.96255874633789
mps-uncap,0.1,21.963834762573242,5.074024200439453,10.048151016235352
mps-uncap,0.2,21.06785774230957,5.393743515014648,10.00666618347168
mps-uncap,0.3,20.746231079101562,4.769325256347656,9.998798370361328
mps-uncap,0.4,20.68185806274414,4.871129989624023,9.824514389038086
