mode,load,0_efficientnet_b7-4,1_mobilenet_v3_large-16,2_vgg16-16
mps-uncap,0.8,253.98344993591303,91.79822921752924,213.98823738098147
mps-uncap,0.9,506.67424678802473,556.8510556221007,615.8175468444823
mps-uncap,1.0,1168.5519695281998,2412.5007414817815,6412.781643867494
mps-uncap,0.5,44.43702697753906,21.680283546447754,34.74052667617806
mps-uncap,0.6,78.96842479705802,31.26401424407964,62.8771114349365
mps-uncap,0.7,160.6091880798339,57.218074798583984,105.49844980239871
mps-uncap,0.1,24.018383026123,7.791423797607448,12.221336364746094
mps-uncap,0.2,26.165316104888984,14.234378337860107,16.507081985473622
mps-uncap,0.3,28.197646141052246,17.057609558105526,20.46799659729004
mps-uncap,0.4,44.72239494323732,19.98411655426025,31.81011438369747
