mode,load,0_densenet121-32,1_efficientnet_b6-32,2_vgg11-32
mps-uncap,0.8,17.055273056030273,38.677215576171875,10.772466659545898
mps-uncap,0.9,17.25029945373535,41.254520416259766,10.882854461669922
mps-uncap,1.0,55.03511428833008,42.04964637756348,11.816263198852539
mps-uncap,0.5,16.67308807373047,38.2838249206543,10.584115982055664
mps-uncap,0.6,16.776561737060547,38.42282295227051,10.645389556884766
mps-uncap,0.7,16.981124877929688,38.368940353393555,10.625600814819336
mps-uncap,0.1,19.247055053710938,38.114309310913086,10.879755020141602
mps-uncap,0.2,16.767024993896484,38.28144073486328,10.712146759033203
mps-uncap,0.3,16.717195510864258,38.24806213378906,10.593891143798828
mps-uncap,0.4,16.616344451904297,38.359642028808594,10.58340072631836
