mode,load,0_squeezenet1_0-2,1_squeezenet1_1-2,2_vgg16-2
mps-uncap,0.8,19.4699764251709,17.081260681152344,34.27481651306152
mps-uncap,0.9,33.01429748535156,26.790857315063477,39.0472412109375
mps-uncap,1.0,237.89501190185547,36.14234924316406,117.34342575073242
mps-uncap,0.5,18.99576187133789,15.822649002075195,11.586666107177734
mps-uncap,0.6,20.036697387695312,14.30964469909668,18.664121627807617
mps-uncap,0.7,18.89777183532715,11.922836303710938,18.702030181884766
mps-uncap,0.1,6.638526916503906,8.614301681518555,5.479574203491211
mps-uncap,0.2,12.505292892456055,10.328054428100586,7.108211517333984
mps-uncap,0.3,11.000871658325195,14.046669006347656,10.00523567199707
mps-uncap,0.4,13.974189758300781,15.30909538269043,14.088153839111328
