mode,load,0_squeezenet1_0-2,1_squeezenet1_1-2,2_vgg16-2
mps-uncap,0.8,0.9799003601074219,0.9543895721435547,1.9266605377197266
mps-uncap,0.9,0.9911060333251953,0.9479522705078125,1.9304752349853516
mps-uncap,1.0,0.9868144989013672,0.9760856628417969,1.9533634185791016
mps-uncap,0.5,0.9870529174804688,0.9465217590332031,1.9385814666748047
mps-uncap,0.6,1.0113716125488281,0.9748935699462891,1.9385814666748047
mps-uncap,0.7,0.9858608245849609,0.9443759918212891,1.9295215606689453
mps-uncap,0.1,0.995635986328125,0.9732246398925781,1.9414424896240234
mps-uncap,0.2,1.0058879852294922,0.9768009185791016,1.9350051879882812
mps-uncap,0.3,1.0101795196533203,0.9555816650390625,1.9278526306152344
mps-uncap,0.4,0.9922981262207031,0.9610652923583984,1.9459724426269531
