mode,load,0_vgg16-32,1_efficientnet_b7-16,2_resnet34-4
mps-uncap,1.0,26.76682472229004,149.1744041442871,41.277956962585456
mig,1.0,43.87798309326172,100.98519325256348,5.028486251831055
