mode,load,0_vgg16-32,1_efficientnet_b7-16,2_resnet34-4
mps-uncap,1.0,22.367238998413086,128.6454200744629,8.065223693847656
mig,1.0,42.08970069885254,99.06911849975586,4.557609558105469
