mode,load,0_vgg16-32,1_efficientnet_b7-16,2_resnet34-4
mps-uncap,1.0,33.80250930786133,159.62648391723633,49.32451248168945
mig,1.0,46.88000679016113,105.73554039001465,18.05734634399414
