mode,load,0_densenet169-8,1_efficientnet_b5-2,2_resnet50-2
mps-uncap,0.8,0.014066696166992188,0.017881393432617188,0.011920928955078125
mps-uncap,0.9,0.013828277587890625,0.017404556274414062,0.013113021850585938
mps-uncap,1.0,0.016689300537109375,0.019073486328125,0.013113021850585938
mps-uncap,0.5,0.010013580322265625,0.010251998901367188,0.009775161743164062
mps-uncap,0.6,0.0133514404296875,0.01239776611328125,0.009298324584960938
mps-uncap,0.7,0.012874603271484375,0.0133514404296875,0.011920928955078125
mps-uncap,0.1,0.013113021850585938,0.012159347534179688,0.012159347534179688
mps-uncap,0.2,0.012636184692382812,0.012636184692382812,0.009775161743164062
mps-uncap,0.3,0.012159347534179688,0.010013580322265625,0.009775161743164062
mps-uncap,0.4,0.012636184692382812,0.010728836059570312,0.009298324584960938
