mode,load,0_densenet169-8,1_efficientnet_b5-2,2_resnet50-2
mps-uncap,0.8,460.08998345995036,130.94058073159513,393.40502033838385
mps-uncap,0.9,458.8354653073819,131.01260361473683,395.4893392819077
mps-uncap,1.0,460.1184628558672,128.9463669348735,394.31873713456105
mps-uncap,0.5,301.27238995062453,92.97530910548068,290.6411163675597
mps-uncap,0.6,367.8367085302039,112.52632490035037,349.8674893518141
mps-uncap,0.7,444.91857957583517,128.12570764963095,399.06330308617703
mps-uncap,0.1,63.86406531912639,18.861874584580892,57.985672273557334
mps-uncap,0.2,131.06038920795078,37.26733355958199,113.57953797243486
mps-uncap,0.3,180.73969140160574,56.073634704696445,170.03075951080865
mps-uncap,0.4,255.17635125379175,76.48608264507791,228.8661095625361
