mode,load,0_densenet169-8,1_efficientnet_b5-2,2_resnet50-2
mps-uncap,0.8,17.340660095214844,15.170812606811523,4.916906356811523
mps-uncap,0.9,17.394542694091797,15.177726745605469,4.8980712890625
mps-uncap,1.0,17.34137535095215,15.309810638427734,4.910707473754883
mps-uncap,0.5,17.386674880981445,15.194892883300781,4.822015762329102
mps-uncap,0.6,17.533302307128906,15.412569046020508,4.862308502197266
mps-uncap,0.7,17.578959465026855,15.342473983764648,4.851341247558594
mps-uncap,0.1,19.246459007263184,17.11738109588623,9.170770645141602
mps-uncap,0.2,18.023967742919922,16.000986099243164,5.643963813781738
mps-uncap,0.3,17.358899116516113,15.662670135498047,4.986047744750977
mps-uncap,0.4,17.580747604370117,15.441179275512695,4.831790924072266
