mode,load,0_resnet152-16,1_squeezenet1_1-32,2_squeezenet1_1-8
mps-uncap,0.8,29.601335525512695,6.507515907287598,3.9577484130859375
mps-uncap,0.9,32.23443031311035,7.011294364929199,4.008173942565918
mps-uncap,1.0,30.124902725219727,7.159948348999023,4.887104034423828
mps-uncap,0.5,20.48468589782715,5.211472511291504,3.081083297729492
mps-uncap,0.6,23.30613136291504,5.427122116088867,2.9754638671875
mps-uncap,0.7,25.541305541992188,5.962133407592773,3.2067298889160156
mps-uncap,0.1,26.634931564331055,6.442666053771973,4.127860069274902
mps-uncap,0.2,23.92876148223877,6.122350692749023,4.03285026550293
mps-uncap,0.3,20.13373374938965,4.751682281494141,3.9343833923339844
mps-uncap,0.4,19.76454257965088,4.86445426940918,3.7920475006103516
