mode,load,0_resnet152-16,1_squeezenet1_1-32,2_squeezenet1_1-8
mps-uncap,0.8,320.556640625,182.2504997253418,68.87125968933105
mps-uncap,0.9,1084.8913192749023,2704.4153213500977,90.50345420837402
mps-uncap,1.0,860.5921268463135,9258.925914764404,4172.675848007202
mps-uncap,0.5,156.67247772216797,41.72325134277344,24.25980567932129
mps-uncap,0.6,196.01774215698242,63.60316276550293,35.12382507324219
mps-uncap,0.7,181.66422843933105,62.2100830078125,47.97816276550293
mps-uncap,0.1,55.19747734069824,24.127960205078125,11.308670043945312
mps-uncap,0.2,56.39481544494629,23.011207580566406,15.070915222167969
mps-uncap,0.3,62.29662895202637,25.501728057861328,18.429994583129883
mps-uncap,0.4,84.07092094421387,40.31729698181152,24.590730667114258
