mode,load,0_resnet152-16,1_squeezenet1_1-32,2_squeezenet1_1-8
mps-uncap,0.8,161.5605354309082,63.09950351715088,22.68326282501222
mps-uncap,0.9,768.3985233306886,2436.3171815872192,35.638904571533224
mps-uncap,1.0,557.308340072632,8309.708833694458,3761.0684871673584
mps-uncap,0.5,41.17674827575685,13.712811470031742,7.730007171630859
mps-uncap,0.6,56.19328022003175,17.34929084777832,9.222030639648438
mps-uncap,0.7,72.97813892364502,22.6336717605591,12.589836120605467
mps-uncap,0.1,32.74650573730469,9.613466262817383,4.716157913208008
mps-uncap,0.2,32.035088539123535,9.271192550659183,6.514811515808105
mps-uncap,0.3,31.55279159545899,10.387253761291504,6.8675756454467765
mps-uncap,0.4,37.69667148590089,12.067556381225586,7.062721252441406
