mode,load,0_resnet152-16,1_squeezenet1_1-32,2_squeezenet1_1-8
mps-uncap,0.8,50.95052719116211,17.394185066223145,7.311344146728516
mps-uncap,0.9,229.60829734802246,1217.8930044174194,12.161970138549805
mps-uncap,1.0,266.0393714904785,4354.348421096802,1524.19114112854
mps-uncap,0.5,22.814512252807617,6.737232208251953,3.8194656372070312
mps-uncap,0.6,26.6878604888916,7.598400115966797,3.9129257202148438
mps-uncap,0.7,31.529903411865234,8.955240249633789,4.694938659667969
mps-uncap,0.1,29.048442840576172,6.564855575561523,4.179954528808594
mps-uncap,0.2,24.292588233947754,6.1855316162109375,4.132270812988281
mps-uncap,0.3,22.745609283447266,6.137490272521973,4.028677940368652
mps-uncap,0.4,22.42577075958252,6.280660629272461,3.9720535278320312
