mode,load,0_resnet152-16,1_squeezenet1_1-32,2_squeezenet1_1-8
mps-uncap,0.8,15.457391738891602,3.7839412689208984,1.7046928405761719
mps-uncap,0.9,17.113208770751953,3.919363021850586,1.676797866821289
mps-uncap,1.0,18.643617630004883,3.9310455322265625,1.8374919891357422
mps-uncap,0.5,14.727115631103516,3.6885738372802734,1.7032623291015625
mps-uncap,0.6,14.739751815795898,3.701448440551758,1.6896724700927734
mps-uncap,0.7,14.749526977539062,3.7050247192382812,1.6980171203613281
mps-uncap,0.1,15.783309936523438,4.054069519042969,1.9681453704833984
mps-uncap,0.2,14.615535736083984,3.8940906524658203,1.9016265869140625
mps-uncap,0.3,14.658689498901367,3.7276744842529297,1.7414093017578125
mps-uncap,0.4,14.7247314453125,3.693819046020508,1.7049312591552734
