mode,load,0_efficientnet_b5-32,1_mobilenet_v3_large-2,2_resnet50-8
mps-uncap,0.8,33.56623649597168,5.75566291809082,9.433269500732422
mps-uncap,0.9,34.589290618896484,6.69097900390625,11.276960372924805
mps-uncap,1.0,35.9799861907959,6.4640045166015625,11.594176292419434
mps-uncap,0.5,30.486226081848145,6.312251091003418,6.878137588500977
mps-uncap,0.6,31.22413158416748,5.534172058105469,7.2525739669799805
mps-uncap,0.7,32.38344192504883,5.239725112915039,8.953094482421875
mps-uncap,0.1,27.57740020751953,7.013797760009766,6.685853004455566
mps-uncap,0.2,27.791976928710938,6.9609880447387695,6.780385971069336
mps-uncap,0.3,29.45733070373535,7.172107696533203,6.957769393920898
mps-uncap,0.4,30.118465423583984,6.917476654052734,7.162332534790039
