mode,load,0_efficientnet_b5-32,1_mobilenet_v3_large-2,2_resnet50-8
mps-uncap,0.8,143.14446449279785,30.783772468566898,36.14912033081057
mps-uncap,0.9,494.8026180267334,216.21465682983396,106.9397449493408
mps-uncap,1.0,1716.7474031448364,840.1968002319336,479.85684871673584
mps-uncap,0.5,70.15790939331055,15.233135223388668,19.951581954956055
mps-uncap,0.6,88.8855934143067,17.130422592163082,24.035763740539547
mps-uncap,0.7,102.20055580139164,18.703842163085938,27.932310104370117
mps-uncap,0.1,30.2365779876709,8.663749694824219,8.321022987365723
mps-uncap,0.2,43.51778030395508,10.917472839355469,12.443590164184576
mps-uncap,0.3,52.359628677368164,13.170194625854492,14.827728271484375
mps-uncap,0.4,55.895662307739265,13.546180725097656,16.764497756958008
