mode,load,0_efficientnet_b5-32,1_mobilenet_v3_large-2,2_resnet50-8
mps-uncap,0.8,56.595563888549805,10.828614234924316,13.957023620605469
mps-uncap,0.9,98.29068183898926,33.998727798461914,31.882047653198242
mps-uncap,1.0,1047.6959943771362,433.1777095794678,243.0509328842163
mps-uncap,0.5,33.67257118225098,7.371425628662109,8.826971054077148
mps-uncap,0.6,34.98852252960205,7.505178451538086,10.26761531829834
mps-uncap,0.7,43.112993240356445,7.681846618652344,11.27004623413086
mps-uncap,0.1,27.67181396484375,7.192850112915039,6.754755973815918
mps-uncap,0.2,28.085708618164062,7.170915603637695,6.924867630004883
mps-uncap,0.3,30.23350238800049,7.644891738891602,7.248282432556152
mps-uncap,0.4,31.304359436035156,7.594108581542969,7.473230361938477
