mode,load,0_efficientnet_b5-8,1_mobilenet_v2-32,2_resnet101-32,3_vgg19-16
mps-uncap,1.0,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625
