mode,load,0_efficientnet_b6-16,1_mobilenet_v3_small-8,2_vgg19-4
mps-uncap,0.8,101.7280101776123,19.359350204467773,21.55919075012207
mps-uncap,0.9,214.1237258911133,48.25854301452637,59.17389392852785
mps-uncap,1.0,2090.835118293762,3837.8813743591313,359.747314453125
mps-uncap,0.5,47.87788391113283,12.323284149169922,9.484958648681642
mps-uncap,0.6,58.41038227081301,13.36979866027832,13.321566581726076
mps-uncap,0.7,68.4321641921997,14.550209045410156,14.987587928771973
mps-uncap,0.1,25.790405273437504,6.7462921142578125,4.3043136596679705
mps-uncap,0.2,27.188205718994144,8.682060241699219,5.853915214538574
mps-uncap,0.3,34.55162048339844,10.487747192382818,7.455873489379887
mps-uncap,0.4,41.54791831970215,11.524105072021484,8.604907989501953
