mode,load,0_efficientnet_b6-16,1_mobilenet_v3_small-8,2_vgg19-4
mps-uncap,0.8,36.278724670410156,10.927438735961914,10.024070739746094
mps-uncap,0.9,37.54997253417969,11.208534240722656,10.47205924987793
mps-uncap,1.0,37.979841232299805,11.457204818725586,10.270118713378906
mps-uncap,0.5,36.461591720581055,10.48588752746582,9.231805801391602
mps-uncap,0.6,36.43989562988281,11.304616928100586,9.811878204345703
mps-uncap,0.7,38.1779670715332,10.817289352416992,9.198665618896484
mps-uncap,0.1,26.884078979492188,10.000944137573242,9.199380874633789
mps-uncap,0.2,32.77587890625,9.717941284179688,9.009122848510742
mps-uncap,0.3,33.4932804107666,10.202407836914062,9.560346603393555
mps-uncap,0.4,34.78837013244629,10.311365127563477,10.024309158325195
