mode,load,0_efficientnet_b6-16,1_mobilenet_v3_small-8,2_vgg19-4
mps-uncap,0.8,166.48578643798828,48.24209213256836,68.22991371154785
mps-uncap,0.9,352.88214683532715,142.78769493103027,117.48647689819336
mps-uncap,1.0,2417.685031890869,4228.1084060668945,457.38744735717773
mps-uncap,0.5,64.72206115722656,22.324323654174805,23.224592208862305
mps-uncap,0.6,103.72066497802734,33.016204833984375,44.18301582336426
mps-uncap,0.7,114.92133140563965,46.70238494873047,37.268638610839844
mps-uncap,0.1,21.17443084716797,7.5931549072265625,5.978584289550781
mps-uncap,0.2,41.50891304016113,14.568567276000977,13.725042343139648
mps-uncap,0.3,44.38042640686035,17.229318618774414,13.600826263427734
mps-uncap,0.4,89.04075622558594,18.49055290222168,23.895978927612305
