mode,load,0_efficientnet_b6-16,1_mobilenet_v3_small-8,2_vgg19-4
mps-uncap,0.8,11.374950408935547,1.9631385803222656,2.5075674057006836
mps-uncap,0.9,42.21963882446289,6.978511810302734,8.205533027648926
mps-uncap,1.0,966.1478996276855,2294.117212295532,150.9692668914795
mps-uncap,0.5,0.05984306335449219,0.046253204345703125,0.04482269287109375
mps-uncap,0.6,0.060439109802246094,0.04839897155761719,0.04458427429199219
mps-uncap,0.7,0.639796257019043,0.41794776916503906,0.16760826110839844
mps-uncap,0.1,0.059604644775390625,0.05316734313964844,0.05221366882324219
mps-uncap,0.2,0.057697296142578125,0.04673004150390625,0.046253204345703125
mps-uncap,0.3,0.058650970458984375,0.04696846008300781,0.047206878662109375
mps-uncap,0.4,0.057697296142578125,0.04696846008300781,0.04601478576660156
