mode,load,0_efficientnet_b6-8,1_mobilenet_v2-32,2_mobilenet_v3_large-2,3_resnet34-32
mps-uncap,1.0,0.000476837158203125,0.003814697265625,0.010013580322265625,0.000476837158203125
