mode,load,0_densenet121-4,1_densenet201-2,2_resnet34-2
mps-uncap,0.8,12.113332748413086,22.06707000732422,3.4873485565185547
mps-uncap,0.9,12.476921081542969,20.75505256652832,3.5219192504882812
mps-uncap,1.0,12.285232543945312,21.06952667236328,3.4432411193847656
mps-uncap,0.5,11.885643005371094,20.750999450683594,3.391265869140625
mps-uncap,0.6,12.06207275390625,21.271944046020508,3.4258365631103516
mps-uncap,0.7,12.178897857666016,20.825862884521484,3.417491912841797
mps-uncap,0.1,11.979818344116211,20.79296112060547,3.4492015838623047
mps-uncap,0.2,11.863946914672852,20.513057708740234,3.411531448364258
mps-uncap,0.3,11.84391975402832,20.606279373168945,3.347635269165039
mps-uncap,0.4,11.854171752929688,20.56145668029785,3.3502578735351562
