mode,load,0_densenet121-4,1_densenet201-2,2_resnet34-2
mps-uncap,0.8,24.409055709838867,32.13953971862793,16.483783721923828
mps-uncap,0.9,18.300533294677734,30.228853225708008,17.01831817626953
mps-uncap,1.0,26.24678611755371,26.03292465209961,17.85731315612793
mps-uncap,0.5,14.62697982788086,24.52397346496582,5.507707595825195
mps-uncap,0.6,21.494150161743164,35.46142578125,17.012596130371094
mps-uncap,0.7,18.814563751220703,33.30492973327637,17.903566360473633
mps-uncap,0.1,29.189109802246094,38.12289237976074,17.52471923828125
mps-uncap,0.2,26.682138442993164,31.769752502441406,18.283843994140625
mps-uncap,0.3,24.039268493652344,32.382965087890625,15.371322631835938
mps-uncap,0.4,25.323867797851562,31.35395050048828,17.424821853637695
