mode,load,0_densenet121-4,1_densenet201-2,2_resnet34-2
mps-uncap,0.8,16929.923503398895,16286.107592582703,10357.362785339355
mps-uncap,0.9,21400.71486473084,20712.324738502502,14690.835916996
mps-uncap,1.0,24828.90217781067,24302.93891429901,19024.645240306854
mps-uncap,0.5,143.611214160919,341.37501001358,27.190403938293464
mps-uncap,0.6,2131.9017934799194,2325.457358360291,92.52147674560544
mps-uncap,0.7,10010.328454971313,9098.346767425537,2297.9984831809993
mps-uncap,0.1,24.024248123168928,25.166447162628163,12.052142620086673
mps-uncap,0.2,27.145099639892482,48.3693552017212,11.194231510162354
mps-uncap,0.3,44.21619176864624,66.6757869720459,11.802806854248066
mps-uncap,0.4,142.0983767509461,104.08438205718997,15.637164115905728
