mode,load,0_densenet121-4,1_densenet201-2,2_resnet34-2
mps-uncap,0.8,13.1231427192688,22.692019939422604,3.9157772064208984
mps-uncap,0.9,13.004684448242191,22.387444972991943,3.822646141052245
mps-uncap,1.0,12.905635833740233,22.19514846801758,3.967854976654051
mps-uncap,0.5,13.202259540557858,22.843234539031982,4.083023071289063
mps-uncap,0.6,13.036437034606937,22.71552085876465,3.9824008941650395
mps-uncap,0.7,13.038301467895508,22.956733703613278,4.583561420440672
mps-uncap,0.1,25.343656539916992,35.84870100021362,8.297479152679443
mps-uncap,0.2,20.845746994018548,24.344401359558105,7.804198265075685
mps-uncap,0.3,14.694595336914062,23.745403289794925,6.182260513305666
mps-uncap,0.4,13.350913524627686,22.98724174499512,4.614512920379633
