mode,load,0_densenet121-4,1_densenet201-2,2_resnet34-2
mps-uncap,0.8,11.813879013061523,20.621538162231445,3.384828567504883
mps-uncap,0.9,11.830568313598633,20.4620361328125,3.3605098724365234
mps-uncap,1.0,11.785030364990234,20.498037338256836,3.3884048461914062
mps-uncap,0.5,11.828899383544922,20.563364028930664,3.34930419921875
mps-uncap,0.6,11.793136596679688,20.58243751525879,3.3991336822509766
mps-uncap,0.7,11.855125427246094,20.550966262817383,3.336191177368164
mps-uncap,0.1,11.956930160522461,20.601987838745117,3.411531448364258
mps-uncap,0.2,11.753320693969727,20.375490188598633,3.3750534057617188
mps-uncap,0.3,11.775493621826172,20.42365074157715,3.317594528198242
mps-uncap,0.4,11.751651763916016,20.42865753173828,3.3233165740966797
