mode,load,0_densenet161-32,1_mobilenet_v2-32,2_mobilenet_v3_large-32,3_mobilenet_v3_small-32
mps-uncap,1.0,72.56350040435791,20.760512351989746,23.638010025024414,20.732300281524658
