mode,load,0_inception_v3-32,1_mobilenet_v2-32,2_mobilenet_v2-8,3_resnet34-32
mps-uncap,1.0,0.0007152557373046875,0.00286102294921875,0.0011920928955078125,0.0007152557373046875
