mode,load,0_resnet152-16,1_resnet152-16,2_vgg16-8
mps-uncap,0.8,13.321757316589355,15.006542205810547,8.603334426879883
mps-uncap,0.9,137.75718212127686,251.44696235656738,93.9779281616211
mps-uncap,1.0,1079.4916152954102,1580.5948972702026,2867.7786588668823
mps-uncap,0.5,0.030040740966796875,0.028371810913085938,0.025510787963867188
mps-uncap,0.6,0.027179718017578125,0.025033950805664062,0.02765655517578125
mps-uncap,0.7,0.030994415283203125,0.026941299438476562,3.2515525817871094
mps-uncap,0.1,0.04303455352783203,0.045180320739746094,0.041484832763671875
mps-uncap,0.2,0.04208087921142578,0.04100799560546875,0.02956390380859375
mps-uncap,0.3,0.04029273986816406,0.041484832763671875,0.028133392333984375
mps-uncap,0.4,0.03361701965332031,0.03170967102050781,0.027418136596679688
