mode,load,0_resnet152-16,1_resnet152-16,2_vgg16-8
mps-uncap,0.8,223.69185741127274,215.13340655522896,724.7535446529008
mps-uncap,0.9,264.8432141156883,247.00027788461716,816.895851585843
mps-uncap,1.0,272.4646034738173,252.38936790989726,824.6451764456739
mps-uncap,0.5,133.87197703196622,140.09384397597336,441.2469128492387
mps-uncap,0.6,187.734474525462,166.1928097699649,548.1535370308776
mps-uncap,0.7,189.11162882547615,196.84558240922098,628.2641449143646
mps-uncap,0.1,22.63896013802155,27.56266731915126,93.12554708534839
mps-uncap,0.2,46.700801035466334,57.215562958017635,174.08893960553388
mps-uncap,0.3,92.24206034670269,81.32590777179965,271.8558203771666
mps-uncap,0.4,110.03868872504836,112.8756335336641,347.15589025494876
