mode,load,0_resnet152-16,1_resnet152-16,2_vgg16-8
mps-uncap,0.8,62.140727043151855,58.08525085449219,10.299897193908691
mps-uncap,0.9,59.45122241973877,63.9369010925293,10.856151580810547
mps-uncap,1.0,60.28175354003906,64.32640552520752,10.91775894165039
mps-uncap,0.5,43.3046817779541,39.69285488128662,8.782672882080078
mps-uncap,0.6,45.68519592285157,48.146295547485344,9.392356872558592
mps-uncap,0.7,55.80549240112303,51.93796157836914,9.657669067382814
mps-uncap,0.1,31.612181663513184,34.24079418182374,9.04245376586914
mps-uncap,0.2,31.418013572692875,31.281089782714844,7.885289192199706
mps-uncap,0.3,29.442787170410156,30.200600624084476,7.962846755981445
mps-uncap,0.4,33.304452896118164,33.024215698242195,8.50985050201416
