mode,load,0_resnet152-16,1_resnet152-16,2_vgg16-8
mps-uncap,0.8,156.6607236862183,152.8836727142334,53.31704616546633
mps-uncap,0.9,524.7759819030762,1381.4189434051516,220.82757949829102
mps-uncap,1.0,1785.2008342742924,3202.532172203064,5601.052021980286
mps-uncap,0.5,53.71832847595215,49.12292957305908,15.807867050170902
mps-uncap,0.6,71.25201225280765,64.03088569641112,20.14622688293457
mps-uncap,0.7,102.19566822052,88.42892646789545,29.430627822875998
mps-uncap,0.1,34.96241569519043,36.54837608337402,10.223531723022464
mps-uncap,0.2,32.50072002410889,31.57253265380859,9.979677200317383
mps-uncap,0.3,35.50553321838379,37.90981769561771,11.050200462341309
mps-uncap,0.4,40.67077636718751,40.894269943237326,12.315273284912111
