mode,load,0_resnet152-16,1_resnet152-16,2_vgg16-8
mps-uncap,0.8,64.68385696411133,59.87746238708496,11.993036270141594
mps-uncap,0.9,61.13026142120361,65.6757640838623,12.37056255340576
mps-uncap,1.0,61.86324119567871,65.7636284828186,12.296829223632809
mps-uncap,0.5,57.9373836517334,53.14932346343993,11.2192940711975
mps-uncap,0.6,57.031054496765144,62.40311622619628,11.679291725158688
mps-uncap,0.7,62.54925012588501,59.42638397216797,11.868467330932617
mps-uncap,0.1,38.59628915786746,41.41482353210447,11.364684104919444
mps-uncap,0.2,37.629582881927526,36.09448432922365,10.156409740448
mps-uncap,0.3,41.14499092102051,40.80075263977052,10.456299781799315
mps-uncap,0.4,50.322742462158196,46.22001647949219,10.926249027252199
