mode,load,0_densenet121-16,1_densenet161-16,2_densenet201-32
mps-uncap,0.8,123.13294410705566,208.0552577972412,577.9051780700684
mps-uncap,0.9,347.1410274505615,538.1596088409424,615.0684356689453
mps-uncap,1.0,693.6726570129395,919.9228286743164,2275.0730514526367
mps-uncap,0.5,67.42191314697266,109.88020896911621,117.83432960510254
mps-uncap,0.6,51.10430717468262,130.94687461853027,127.84743309020996
mps-uncap,0.7,87.50247955322266,187.13951110839844,238.57879638671875
mps-uncap,0.1,15.325069427490234,22.46880531311035,21.05545997619629
mps-uncap,0.2,16.29948616027832,37.84751892089844,32.72747993469238
mps-uncap,0.3,31.2349796295166,68.38726997375488,45.66550254821777
mps-uncap,0.4,44.45385932922363,82.5340747833252,62.48617172241211
