mode,load,0_densenet121-16,1_densenet161-16,2_densenet201-32
mps-uncap,0.8,2.2945404052734375,9.438276290893555,18.55325698852539
mps-uncap,0.9,26.077985763549805,37.14263439178467,51.91969871520996
mps-uncap,1.0,95.54910659790039,149.0478515625,1376.2810230255127
mps-uncap,0.5,0.05698204040527344,0.0591278076171875,0.06127357482910156
mps-uncap,0.6,0.05555152893066406,0.06079673767089844,0.06258487701416016
mps-uncap,0.7,0.059604644775390625,0.06103515625,0.06651878356933594
mps-uncap,0.1,0.05984306335449219,0.0629425048828125,0.05841255187988281
mps-uncap,0.2,0.05888938903808594,0.06437301635742188,0.06341934204101562
mps-uncap,0.3,0.057697296142578125,0.058650970458984375,0.05888938903808594
mps-uncap,0.4,0.05793571472167969,0.0591278076171875,0.06127357482910156
