mode,load,0_densenet121-16,1_densenet161-16,2_densenet201-32
mps-uncap,0.8,9.137868881225586,17.371416091918945,26.576519012451172
mps-uncap,0.9,9.110689163208008,17.383098602294922,26.560544967651367
mps-uncap,1.0,9.194612503051758,17.51708984375,26.906251907348633
mps-uncap,0.5,9.068489074707031,17.345905303955078,26.499032974243164
mps-uncap,0.6,9.05919075012207,17.36307144165039,26.51691436767578
mps-uncap,0.7,9.115219116210938,17.363309860229492,26.492834091186523
mps-uncap,0.1,9.092092514038086,17.467737197875977,26.671648025512695
mps-uncap,0.2,9.134292602539062,17.406463623046875,26.67999267578125
mps-uncap,0.3,9.092569351196289,17.424345016479492,26.666879653930664
mps-uncap,0.4,9.085893630981445,17.4257755279541,26.681184768676758
