mode,load,0_densenet121-16,1_densenet161-16,2_densenet201-32
mps-uncap,0.8,36.71574592590332,68.89424324035646,128.53841781616214
mps-uncap,0.9,147.316575050354,240.01870155334512,212.44192123413086
mps-uncap,1.0,479.201340675354,440.2291297912599,2051.0504245758057
mps-uncap,0.5,13.16690444946289,24.16753768920898,28.55732440948486
mps-uncap,0.6,17.001724243164062,36.29174232482911,45.77555656433107
mps-uncap,0.7,23.21820259094238,39.27481174468995,65.28270244598389
mps-uncap,0.1,0.07128715515136719,0.07367134094238281,0.07128715515136719
mps-uncap,0.2,0.07233619689941409,2.677297592163093,3.224897384643564
mps-uncap,0.3,6.407403945922856,4.15349006652832,13.564205169677724
mps-uncap,0.4,10.580444335937521,17.118501663208,22.42434024810791
