mode,load,0_densenet161-16,1_efficientnet_b5-8,2_mobilenet_v3_small-16
mps-uncap,0.8,60.60385704040527,49.72195625305176,15.498995780944824
mps-uncap,0.9,139.82415199279785,217.9427146911621,1361.6549968719482
mps-uncap,1.0,702.5022506713867,3222.3920822143555,4284.5752239227295
mps-uncap,0.5,29.463648796081543,19.820332527160645,6.445646286010742
mps-uncap,0.6,29.137372970581055,23.326635360717773,7.24482536315918
mps-uncap,0.7,40.392518043518066,28.844714164733887,9.009361267089844
mps-uncap,0.1,28.135299682617188,26.97896957397461,9.70005989074707
mps-uncap,0.2,23.12493324279785,19.55854892730713,9.233951568603516
mps-uncap,0.3,23.23150634765625,17.98725128173828,7.560372352600098
mps-uncap,0.4,26.2298583984375,17.98868179321289,6.596207618713379
