mode,load,0_densenet161-16,1_efficientnet_b5-8,2_mobilenet_v3_small-16
mps-uncap,0.8,287.8537178039551,276.0610580444336,167.61374473571777
mps-uncap,0.9,473.5836982727051,1352.5264263153076,1765.967607498169
mps-uncap,1.0,2377.262592315674,6669.83962059021,8779.598951339722
mps-uncap,0.5,123.7640380859375,67.7025318145752,34.7437858581543
mps-uncap,0.6,146.71802520751953,88.95254135131836,47.94597625732422
mps-uncap,0.7,229.67243194580078,143.0380344390869,67.92449951171875
mps-uncap,0.1,41.3053035736084,28.66983413696289,15.727996826171875
mps-uncap,0.2,43.89452934265137,45.87578773498535,19.609928131103516
mps-uncap,0.3,77.59261131286621,32.63068199157715,24.35159683227539
mps-uncap,0.4,75.38604736328125,53.614139556884766,30.553102493286133
