mode,load,0_alexnet-32,1_alexnet-32,2_alexnet-32,3_alexnet-32
mig,0.1,11.807146072387695,11.384024620056152,11.695852279663075,16.249740123748776
mig,0.2,11.366126537323,11.39037609100342,11.445865631103517,15.76913833618164
mig,0.3,11.429421901702877,11.590681076049801,11.40358448028564,15.886783599853516
mig,0.4,11.37204647064209,11.113123893737791,11.336069107055664,15.838992595672618
mig,0.5,11.269953250885019,11.401355266571045,11.360437870025638,15.410358905792235
mig,0.6,11.430940628051754,11.565585136413572,11.460208892822257,15.237874984741213
mig,0.7,11.491041183471674,11.48374557495117,11.67536735534668,15.327858924865723
mig,0.8,12.0297908782959,12.021074295043945,12.019009590148912,14.945602416992182
mig,0.9,12.307167053222656,12.216520309448242,12.45422601699829,14.84058618545532
mig,1.0,12.24050521850586,12.378032207489017,12.441945075988768,14.792964458465566
