mode,load,0_alexnet-32,1_alexnet-32,2_alexnet-32,3_alexnet-32
mig,0.1,0.0133514404296875,0.01239776611328125,0.012159347534179688,0.01621246337890625
mig,0.2,0.011205673217773438,0.011205673217773438,0.011682510375976562,0.011205673217773438
mig,0.3,0.010967254638671875,0.010728836059570312,0.010728836059570312,0.010967254638671875
mig,0.4,0.010013580322265625,0.0095367431640625,0.009298324584960938,0.0095367431640625
mig,0.5,0.008821487426757812,0.009298324584960938,0.01049041748046875,0.0095367431640625
mig,0.6,0.0095367431640625,0.010013580322265625,0.0095367431640625,0.010013580322265625
mig,0.7,0.010013580322265625,0.009059906005859375,0.009775161743164062,0.010728836059570312
mig,0.8,0.011444091796875,0.011205673217773438,0.011205673217773438,0.010967254638671875
mig,0.9,0.011205673217773438,0.011682510375976562,0.01239776611328125,0.011444091796875
mig,1.0,0.010728836059570312,0.011682510375976562,0.014781951904296875,0.015497207641601562
