mode,load,0_alexnet-32,1_alexnet-32,2_alexnet-32,3_alexnet-32
mig,0.1,13.784646987915039,17.036914825439453,14.298200607299805,23.280620574951172
mig,0.2,20.834922790527344,23.198843002319336,23.532390594482422,34.047842025756836
mig,0.3,23.722410202026367,28.511524200439453,28.115510940551758,47.09291458129883
mig,0.4,36.273956298828125,36.68332099914551,34.52420234680176,58.60495567321777
mig,0.5,47.75691032409668,44.90995407104492,58.653831481933594,59.60583686828613
mig,0.6,64.44311141967773,86.38262748718262,85.58511734008789,83.68420600891113
mig,0.7,120.52798271179199,128.23843955993652,163.787841796875,155.19142150878906
mig,0.8,440.9477710723877,394.5908546447754,537.5981330871582,292.5271987915039
mig,0.9,5634.610891342163,5072.417736053467,4758.7292194366455,442.56591796875
mig,1.0,10627.701759338379,10626.258134841919,12647.992610931396,7824.915647506714
