mode,load,0_alexnet-8,1_efficientnet_b5-2,2_resnet101-8
mps-uncap,0.8,2.8558874130249023,19.911255836486816,16.65867805480957
mps-uncap,0.9,2.7321910858154306,17.24137306213379,15.552134513854977
mps-uncap,1.0,2.5085783004760756,17.32151031494141,14.565601348876953
mps-uncap,0.5,3.112170696258538,19.28305387496948,13.372855186462397
mps-uncap,0.6,3.1349658966064453,19.318580627441406,13.200709819793703
mps-uncap,0.7,3.2703447341918945,17.409505844116214,15.725886821746828
mps-uncap,0.1,2.973508834838869,31.322851181030273,21.83226585388184
mps-uncap,0.2,2.733731269836426,27.131237983703613,21.147687435150146
mps-uncap,0.3,2.8857588768005376,26.397595405578617,19.11629438400266
mps-uncap,0.4,3.360962867736817,18.909282684326175,16.12858295440672
