mode,load,0_alexnet-8,1_efficientnet_b5-2,2_resnet101-8
mps-uncap,0.8,1.1458396911621094,14.994144439697266,9.200572967529297
mps-uncap,0.9,1.1899471282958984,14.97650146484375,10.640144348144531
mps-uncap,1.0,1.7337799072265625,16.52073860168457,10.928630828857422
mps-uncap,0.5,1.1420249938964844,14.737367630004883,9.012222290039062
mps-uncap,0.6,1.1420249938964844,14.887809753417969,8.942127227783203
mps-uncap,0.7,1.142263412475586,14.867305755615234,9.010791778564453
mps-uncap,0.1,1.6951560974121094,15.049934387207031,9.091615676879883
mps-uncap,0.2,1.3194084167480469,14.821529388427734,9.166955947875977
mps-uncap,0.3,1.1670589447021484,15.071868896484375,8.907079696655273
mps-uncap,0.4,1.148223876953125,14.940023422241211,8.961677551269531
