mode,load,0_alexnet-8,1_efficientnet_b5-2,2_resnet101-8
mps-uncap,0.8,4.582405090332031,45.95947265625,33.06174278259277
mps-uncap,0.9,30.458927154541016,58.40015411376953,376.74522399902344
mps-uncap,1.0,1937.257170677185,965.1942253112793,3018.3109045028687
mps-uncap,0.5,2.7070045471191406,18.64314079284668,11.542201042175293
mps-uncap,0.6,3.4210681915283203,23.34427833557129,12.359261512756348
mps-uncap,0.7,5.019426345825195,26.899099349975586,21.801471710205078
mps-uncap,0.1,1.814126968383789,25.59208869934082,18.857240676879883
mps-uncap,0.2,1.8426179885864258,17.824530601501465,16.20769500732422
mps-uncap,0.3,1.8996000289916992,17.77338981628418,12.563586235046387
mps-uncap,0.4,2.320408821105957,17.092466354370117,12.687444686889648
